filename,actual_label,vreg,template1_pred,template2_pred,template1_correct,template2_correct
edu02.fake.txt,fake,0.722,real,real,False,False
edu03.fake.txt,fake,0.422,real,real,False,False
edu04.fake.txt,fake,0.5,real,fake,False,True
edu05.fake.txt,fake,0.421,real,real,False,False
edu06.fake.txt,fake,0.564,real,real,False,False
edu07.fake.txt,fake,0.621,real,fake,False,True
edu08.fake.txt,fake,0.483,real,real,False,False
edu09.fake.txt,fake,0.481,real,real,False,False
edu10.fake.txt,fake,0.467,fake,real,True,False
edu11.fake.txt,fake,0.5,fake,real,True,False
edu12.fake.txt,fake,0.516,real,real,False,False
edu13.fake.txt,fake,0.468,fake,real,True,False
edu14.fake.txt,fake,0.604,fake,real,True,False
edu15.fake.txt,fake,0.422,fake,real,True,False
edu16.fake.txt,fake,0.567,real,real,False,False
edu17.fake.txt,fake,0.567,real,real,False,False
edu18.fake.txt,fake,0.567,real,fake,False,True
edu19.fake.txt,fake,0.422,real,fake,False,True
edu20.fake.txt,fake,0.467,real,real,False,False
edu21.fake.txt,fake,0.467,fake,real,True,False
edu22.fake.txt,fake,0.567,real,fake,False,True
edu23.fake.txt,fake,0.321,fake,real,True,False
edu24.fake.txt,fake,0.56,fake,real,True,False
edu25.fake.txt,fake,0.567,fake,fake,True,True
edu26.fake.txt,fake,0.422,fake,real,True,False
edu27.fake.txt,fake,0.483,fake,real,True,False
edu28.fake.txt,fake,0.517,fake,fake,True,True
edu29.fake.txt,fake,0.683,real,real,False,False
edu30.fake.txt,fake,0.483,fake,real,True,False
edu31.fake.txt,fake,0.567,fake,real,True,False
edu32.fake.txt,fake,0.621,real,real,False,False
edu33.fake.txt,fake,0.567,real,real,False,False
edu34.fake.txt,fake,0.567,real,real,False,False
edu35.fake.txt,fake,0.367,fake,real,True,False
edu36.fake.txt,fake,0.567,fake,real,True,False
edu37.fake.txt,fake,0.323,real,real,False,False
edu38.fake.txt,fake,0.567,fake,fake,True,True
edu39.fake.txt,fake,0.56,real,real,False,False
edu40.fake.txt,fake,0.667,real,real,False,False
entmt01.fake.txt,fake,0.683,real,fake,False,True
entmt02.fake.txt,fake,0.458,real,real,False,False
entmt03.fake.txt,fake,0.563,fake,real,True,False
entmt04.fake.txt,fake,0.483,real,fake,False,True
entmt05.fake.txt,fake,0.383,real,fake,False,True
entmt06.fake.txt,fake,0.483,fake,fake,True,True
entmt07.fake.txt,fake,0.483,real,fake,False,True
entmt08.fake.txt,fake,0.467,real,fake,False,True
entmt09.fake.txt,fake,0.667,real,fake,False,True
entmt10.fake.txt,fake,0.583,fake,real,True,False
entmt11.fake.txt,fake,0.517,real,real,False,False
entmt12.fake.txt,fake,0.481,real,real,False,False
entmt13.fake.txt,fake,0.567,real,real,False,False
entmt14.fake.txt,fake,0.583,real,real,False,False
entmt15.fake.txt,fake,0.583,real,real,False,False
entmt16.fake.txt,fake,0.438,real,real,False,False
entmt17.fake.txt,fake,0.667,real,real,False,False
entmt18.fake.txt,fake,0.333,real,fake,False,True
entmt19.fake.txt,fake,0.467,real,real,False,False
entmt20.fake.txt,fake,0.422,real,fake,False,True
entmt21.fake.txt,fake,0.438,real,fake,False,True
entmt22.fake.txt,fake,0.569,real,fake,False,True
entmt23.fake.txt,fake,0.65,real,real,False,False
entmt24.fake.txt,fake,0.567,real,real,False,False
entmt25.fake.txt,fake,0.516,fake,real,True,False
entmt26.fake.txt,fake,0.438,real,fake,False,True
entmt27.fake.txt,fake,0.458,fake,real,True,False
entmt28.fake.txt,fake,0.438,real,real,False,False
entmt29.fake.txt,fake,0.328,real,real,False,False
entmt30.fake.txt,fake,0.583,real,fake,False,True
entmt31.fake.txt,fake,0.567,real,real,False,False
entmt32.fake.txt,fake,0.383,real,real,False,False
entmt33.fake.txt,fake,0.569,real,fake,False,True
entmt34.fake.txt,fake,0.438,real,real,False,False
entmt35.fake.txt,fake,0.483,real,real,False,False
entmt36.fake.txt,fake,0.483,fake,real,True,False
entmt37.fake.txt,fake,0.483,real,real,False,False
entmt38.fake.txt,fake,0.45,fake,fake,True,True
entmt39.fake.txt,fake,0.567,real,real,False,False
entmt40.fake.txt,fake,0.467,real,real,False,False
polit01.fake.txt,fake,0.424,fake,real,True,False
polit02.fake.txt,fake,0.567,fake,real,True,False
polit03.fake.txt,fake,0.367,real,fake,False,True
polit04.fake.txt,fake,0.483,fake,fake,True,True
polit05.fake.txt,fake,0.483,real,real,False,False
polit06.fake.txt,fake,0.521,real,real,False,False
polit07.fake.txt,fake,0.467,fake,real,True,False
polit08.fake.txt,fake,0.569,real,real,False,False
polit09.fake.txt,fake,0.483,real,fake,False,True
polit10.fake.txt,fake,0.429,fake,real,True,False
polit11.fake.txt,fake,0.483,real,real,False,False
polit12.fake.txt,fake,0.483,real,fake,False,True
polit13.fake.txt,fake,0.621,fake,fake,True,True
polit14.fake.txt,fake,0.567,fake,real,True,False
polit15.fake.txt,fake,0.567,real,real,False,False
polit16.fake.txt,fake,0.569,real,real,False,False
polit17.fake.txt,fake,0.464,real,fake,False,True
polit18.fake.txt,fake,0.422,fake,real,True,False
polit19.fake.txt,fake,0.483,real,real,False,False
polit20.fake.txt,fake,0.421,real,real,False,False
polit21.fake.txt,fake,0.324,fake,real,True,False
polit22.fake.txt,fake,0.481,real,real,False,False
polit23.fake.txt,fake,0.483,real,fake,False,True
polit24.fake.txt,fake,0.533,real,real,False,False
polit25.fake.txt,fake,0.532,real,fake,False,True
polit26.fake.txt,fake,0.483,real,real,False,False
polit27.fake.txt,fake,0.538,real,fake,False,True
polit28.fake.txt,fake,0.422,real,real,False,False
polit29.fake.txt,fake,0.367,real,fake,False,True
polit30.fake.txt,fake,0.568,fake,fake,True,True
polit31.fake.txt,fake,0.429,fake,real,True,False
polit32.fake.txt,fake,0.483,fake,fake,True,True
polit33.fake.txt,fake,0.548,real,fake,False,True
polit34.fake.txt,fake,0.516,real,real,False,False
polit35.fake.txt,fake,0.702,real,real,False,False
polit36.fake.txt,fake,0.422,real,real,False,False
polit37.fake.txt,fake,0.5,real,fake,False,True
polit38.fake.txt,fake,0.567,real,fake,False,True
polit39.fake.txt,fake,0.483,real,real,False,False
polit40.fake.txt,fake,0.5,real,real,False,False
sports01.fake.txt,fake,0.683,real,real,False,False
sports02.fake.txt,fake,0.483,real,fake,False,True
sports03.fake.txt,fake,0.683,real,real,False,False
sports04.fake.txt,fake,0.224,fake,real,True,False
sports05.fake.txt,fake,0.564,fake,real,True,False
sports06.fake.txt,fake,0.328,real,real,False,False
sports07.fake.txt,fake,0.396,fake,fake,True,True
sports08.fake.txt,fake,0.583,real,real,False,False
sports09.fake.txt,fake,0.304,real,real,False,False
sports10.fake.txt,fake,0.583,fake,real,True,False
sports11.fake.txt,fake,0.45,real,fake,False,True
sports12.fake.txt,fake,0.438,real,real,False,False
sports13.fake.txt,fake,0.583,real,real,False,False
sports14.fake.txt,fake,0.483,fake,fake,True,True
sports15.fake.txt,fake,0.607,real,real,False,False
sports16.fake.txt,fake,0.483,real,real,False,False
sports17.fake.txt,fake,0.564,fake,real,True,False
sports18.fake.txt,fake,0.483,real,real,False,False
sports19.fake.txt,fake,0.467,real,real,False,False
sports20.fake.txt,fake,0.333,real,real,False,False
sports21.fake.txt,fake,0.621,real,real,False,False
sports22.fake.txt,fake,0.517,real,real,False,False
sports23.fake.txt,fake,0.583,real,real,False,False
sports24.fake.txt,fake,0.569,real,real,False,False
sports25.fake.txt,fake,0.467,fake,real,True,False
sports26.fake.txt,fake,0.467,real,real,False,False
sports27.fake.txt,fake,0.438,real,fake,False,True
sports28.fake.txt,fake,0.521,real,real,False,False
sports29.fake.txt,fake,0.75,real,fake,False,True
sports30.fake.txt,fake,0.516,real,real,False,False
sports31.fake.txt,fake,0.45,real,real,False,False
sports32.fake.txt,fake,0.421,real,fake,False,True
sports33.fake.txt,fake,0.483,real,real,False,False
sports34.fake.txt,fake,0.333,real,real,False,False
sports35.fake.txt,fake,0.333,real,real,False,False
sports36.fake.txt,fake,0.567,fake,real,True,False
sports37.fake.txt,fake,0.569,fake,real,True,False
sports38.fake.txt,fake,0.483,fake,real,True,False
sports39.fake.txt,fake,0.561,real,real,False,False
sports40.fake.txt,fake,0.583,real,real,False,False
tech001.fake.txt,fake,0.667,real,real,False,False
tech002.fake.txt,fake,0.324,fake,fake,True,True
tech003.fake.txt,fake,0.532,fake,real,True,False
tech004.fake.txt,fake,0.467,fake,real,True,False
tech005.fake.txt,fake,0.65,real,fake,False,True
tech006.fake.txt,fake,0.621,real,real,False,False
tech007.fake.txt,fake,0.438,real,real,False,False
tech008.fake.txt,fake,0.429,real,fake,False,True
tech009.fake.txt,fake,0.567,real,fake,False,True
tech010.fake.txt,fake,0.5,fake,real,True,False
tech011.fake.txt,fake,0.583,real,fake,False,True
tech012.fake.txt,fake,0.367,real,fake,False,True
tech013.fake.txt,fake,0.583,real,real,False,False
tech014.fake.txt,fake,0.438,real,fake,False,True
tech015.fake.txt,fake,0.567,real,fake,False,True
tech016.fake.txt,fake,0.422,real,real,False,False
tech017.fake.txt,fake,0.567,real,real,False,False
tech018.fake.txt,fake,0.322,fake,fake,True,True
tech019.fake.txt,fake,0.483,real,real,False,False
tech020.fake.txt,fake,0.75,real,real,False,False
tech021.fake.txt,fake,0.429,fake,fake,True,True
tech022.fake.txt,fake,0.467,fake,fake,True,True
tech023.fake.txt,fake,0.564,real,real,False,False
tech024.fake.txt,fake,0.429,real,fake,False,True
tech025.fake.txt,fake,0.467,real,real,False,False
tech026.fake.txt,fake,0.621,real,fake,False,True
tech027.fake.txt,fake,0.583,real,fake,False,True
tech028.fake.txt,fake,0.483,fake,real,True,False
tech029.fake.txt,fake,0.569,real,real,False,False
tech030.fake.txt,fake,0.483,fake,fake,True,True
tech031.fake.txt,fake,0.533,real,real,False,False
tech032.fake.txt,fake,0.521,fake,fake,True,True
tech033.fake.txt,fake,0.56,real,real,False,False
tech034.fake.txt,fake,0.5,real,real,False,False
tech035.fake.txt,fake,0.354,fake,fake,True,True
tech036.fake.txt,fake,0.583,real,fake,False,True
tech037.fake.txt,fake,0.564,real,real,False,False
tech038.fake.txt,fake,0.621,real,fake,False,True
tech039.fake.txt,fake,0.367,fake,fake,True,True
tech040.fake.txt,fake,0.567,fake,fake,True,True
biz01.legit.txt,real,0.483,fake,real,False,True
biz02.legit.txt,real,0.533,real,real,True,True
biz03.legit.txt,real,0.567,real,real,True,True
biz04.legit.txt,real,0.533,real,real,True,True
biz05.legit.txt,real,0.621,real,real,True,True
biz06.legit.txt,real,0.483,real,real,True,True
biz07.legit.txt,real,0.421,fake,fake,False,False
biz08.legit.txt,real,0.367,fake,real,False,True
biz09.legit.txt,real,0.444,real,real,True,True
biz10.legit.txt,real,0.328,real,real,True,True
biz11.legit.txt,real,0.533,real,real,True,True
biz12.legit.txt,real,0.333,real,real,True,True
biz13.legit.txt,real,0.567,real,fake,True,False
biz14.legit.txt,real,0.667,real,real,True,True
biz15.legit.txt,real,0.422,real,real,True,True
biz16.legit.txt,real,0.583,real,real,True,True
biz17.legit.txt,real,0.483,real,real,True,True
biz18.legit.txt,real,0.683,real,real,True,True
biz19.legit.txt,real,0.567,real,real,True,True
biz20.legit.txt,real,0.481,fake,real,False,True
biz21.legit.txt,real,0.569,real,real,True,True
biz22.legit.txt,real,0.467,real,fake,True,False
biz23.legit.txt,real,0.567,fake,fake,False,False
biz24.legit.txt,real,0.5,real,real,True,True
biz25.legit.txt,real,0.32,real,fake,True,False
biz26.legit.txt,real,0.567,real,real,True,True
biz27.legit.txt,real,0.567,real,fake,True,False
biz28.legit.txt,real,0.483,real,real,True,True
biz29.legit.txt,real,0.688,real,fake,True,False
biz30.legit.txt,real,0.467,real,fake,True,False
biz31.legit.txt,real,0.45,real,real,True,True
biz32.legit.txt,real,0.323,real,real,True,True
biz33.legit.txt,real,0.422,real,real,True,True
biz34.legit.txt,real,0.467,real,real,True,True
biz35.legit.txt,real,0.5,real,real,True,True
biz36.legit.txt,real,0.607,real,real,True,True
biz37.legit.txt,real,0.333,real,real,True,True
biz38.legit.txt,real,0.65,fake,fake,False,False
biz39.legit.txt,real,0.333,fake,fake,False,False
biz40.legit.txt,real,0.567,real,fake,True,False
edu01.legit.txt,real,0.569,real,real,True,True
edu02.legit.txt,real,0.71,real,real,True,True
edu03.legit.txt,real,0.483,real,real,True,True
edu04.legit.txt,real,0.481,real,real,True,True
edu05.legit.txt,real,0.569,real,real,True,True
edu06.legit.txt,real,0.383,real,real,True,True
edu07.legit.txt,real,0.667,real,real,True,True
edu08.legit.txt,real,0.391,real,real,True,True
edu09.legit.txt,real,0.367,real,real,True,True
edu10.legit.txt,real,0.421,real,real,True,True
edu11.legit.txt,real,0.483,real,fake,True,False
edu12.legit.txt,real,0.569,real,real,True,True
edu13.legit.txt,real,0.489,real,real,True,True
edu14.legit.txt,real,0.683,real,real,True,True
edu15.legit.txt,real,0.422,real,fake,True,False
edu16.legit.txt,real,0.533,real,real,True,True
edu17.legit.txt,real,0.438,real,fake,True,False
edu18.legit.txt,real,0.567,real,real,True,True
edu19.legit.txt,real,0.567,real,real,True,True
edu20.legit.txt,real,0.567,real,real,True,True
edu21.legit.txt,real,0.467,real,real,True,True
edu22.legit.txt,real,0.567,real,real,True,True
edu23.legit.txt,real,0.328,real,real,True,True
edu24.legit.txt,real,0.569,fake,real,False,True
edu25.legit.txt,real,0.567,fake,real,False,True
edu26.legit.txt,real,0.621,fake,real,False,True
edu27.legit.txt,real,0.568,fake,real,False,True
edu28.legit.txt,real,0.516,real,fake,True,False
edu29.legit.txt,real,0.655,real,real,True,True
edu30.legit.txt,real,0.5,fake,fake,False,False
edu31.legit.txt,real,0.583,real,real,True,True
edu32.legit.txt,real,0.65,real,fake,True,False
edu33.legit.txt,real,0.567,real,real,True,True
edu34.legit.txt,real,0.621,real,real,True,True
edu35.legit.txt,real,0.683,real,fake,True,False
edu36.legit.txt,real,0.422,real,real,True,True
edu37.legit.txt,real,0.422,real,real,True,True
edu38.legit.txt,real,0.483,real,real,True,True
edu39.legit.txt,real,0.568,real,real,True,True
edu40.legit.txt,real,0.321,real,real,True,True
entmt01.legit.txt,real,0.667,real,real,True,True
entmt02.legit.txt,real,0.452,real,fake,True,False
entmt03.legit.txt,real,0.569,real,fake,True,False
entmt04.legit.txt,real,0.567,real,real,True,True
entmt05.legit.txt,real,0.667,real,fake,True,False
entmt06.legit.txt,real,0.533,real,real,True,True
entmt07.legit.txt,real,0.548,real,fake,True,False
entmt08.legit.txt,real,0.583,real,real,True,True
entmt09.legit.txt,real,0.517,real,real,True,True
entmt10.legit.txt,real,0.467,real,real,True,True
entmt11.legit.txt,real,0.421,real,real,True,True
entmt12.legit.txt,real,0.567,real,fake,True,False
entmt13.legit.txt,real,0.533,real,fake,True,False
entmt14.legit.txt,real,0.621,real,real,True,True
entmt15.legit.txt,real,0.483,real,real,True,True
entmt16.legit.txt,real,0.516,real,real,True,True
entmt17.legit.txt,real,0.483,real,real,True,True
entmt18.legit.txt,real,0.583,real,real,True,True
entmt19.legit.txt,real,0.48,real,real,True,True
entmt20.legit.txt,real,0.467,real,real,True,True
entmt21.legit.txt,real,0.533,real,real,True,True
entmt22.legit.txt,real,0.5,real,fake,True,False
entmt23.legit.txt,real,0.567,real,real,True,True
entmt24.legit.txt,real,0.583,real,fake,True,False
entmt25.legit.txt,real,0.533,real,real,True,True
entmt26.legit.txt,real,0.548,real,fake,True,False
entmt27.legit.txt,real,0.533,real,fake,True,False
entmt28.legit.txt,real,0.621,real,real,True,True
entmt29.legit.txt,real,0.383,fake,real,False,True
entmt30.legit.txt,real,0.655,real,fake,True,False
entmt31.legit.txt,real,0.567,fake,fake,False,False
entmt32.legit.txt,real,0.438,real,fake,True,False
entmt33.legit.txt,real,0.621,real,fake,True,False
entmt34.legit.txt,real,0.516,real,fake,True,False
entmt35.legit.txt,real,0.5,fake,real,False,True
entmt36.legit.txt,real,0.75,fake,fake,False,False
entmt37.legit.txt,real,0.567,real,real,True,True
entmt38.legit.txt,real,0.683,real,real,True,True
entmt39.legit.txt,real,0.567,real,fake,True,False
entmt40.legit.txt,real,0.567,real,real,True,True
polit01.legit.txt,real,0.483,real,real,True,True
polit02.legit.txt,real,0.621,real,real,True,True
polit03.legit.txt,real,0.383,real,real,True,True
polit04.legit.txt,real,0.583,real,fake,True,False
polit05.legit.txt,real,0.432,real,real,True,True
polit06.legit.txt,real,0.481,real,real,True,True
polit07.legit.txt,real,0.391,real,real,True,True
polit08.legit.txt,real,0.667,real,real,True,True
polit09.legit.txt,real,0.482,real,real,True,True
polit10.legit.txt,real,0.391,real,real,True,True
polit11.legit.txt,real,0.481,real,real,True,True
polit12.legit.txt,real,0.422,real,real,True,True
polit13.legit.txt,real,0.467,real,fake,True,False
